timestamp,gsr,ecg,interval
1776458480649,295,-151,0
1776458480649,295,-188,0
1776458480650,295,-91,0
1776458480650,295,205,0
1776458480651,295,384,0
1776458480652,295,0,0
1776458480653,295,-475,0
1776458480653,295,-426,0
1776458480654,295,-225,0
1776458480654,295,-225,0
1776458480655,295,-220,0
1776458480656,295,-136,0
1776458480656,295,-143,0
1776458480657,295,-215,0
1776458480658,295,-183,0
1776458480658,295,-123,0
1776458480659,295,-158,0
1776458480660,295,-163,0
1776458480660,295,-136,0
1776458480661,295,-183,0
1776458480662,295,-188,0
1776458480662,295,-116,0
1776458480662,295,-128,0
1776458480663,295,-148,0
1776458480663,295,-94,0
1776458480664,295,-96,0
1776458480664,295,-123,0
1776458480665,295,-64,0
1776458480666,295,0,0
1776458480666,295,4,0
1776458480667,295,-27,0
1776458480667,295,-49,0
1776458480668,295,-9,0
1776458480668,295,14,0
1776458480669,295,-39,0
1776458480670,295,-99,0
1776458480670,295,-133,0
1776458480671,295,-180,0
1776458480671,295,-237,0
1776458480672,295,-292,0
1776458480672,295,-319,0
1776458480673,295,-327,0
1776458480673,295,-329,0
1776458480674,295,-324,0
1776458480674,295,-332,0
1776458480675,295,-339,0
1776458480676,295,-317,0
1776458480676,295,-302,0
1776458480677,295,-304,0
1776458480677,295,-297,0
1776458480678,295,-275,0
1776458480678,295,-265,0
1776458480679,295,-275,0
1776458480680,295,-262,0
1776458481223,295,-252,0
1776458481223,295,-247,0
1776458481224,295,-227,0
1776458481224,295,-232,0
1776458481225,295,-260,0
1776458481225,295,-250,0
1776458481226,295,-232,0
1776458481226,295,-257,0
1776458481227,295,-262,0
1776458481227,295,-245,0
1776458481228,295,-257,0
1776458481228,295,-252,0
1776458481228,295,-240,0
1776458481231,295,-265,0
1776458481231,295,-262,0
1776458481232,295,-235,0
1776458481232,295,-245,0
1776458481233,295,-247,0
1776458481233,295,-237,0
1776458481233,295,-232,0
1776458481234,295,-210,0
1776458481234,295,-198,0
1776458481235,295,-210,0
1776458481235,295,-225,0
1776458481236,295,-235,0
1776458481237,295,-232,0
1776458481238,295,-223,0
1776458481238,295,-230,0
1776458481239,295,-270,0
1776458481239,295,-294,0
1776458481240,295,-136,0
1776458481241,295,250,0
1776458481241,295,396,0
1776458481242,295,-61,0
1776458481243,295,-495,0
1776458481243,295,-391,0
1776458481244,295,-230,0
1776458481244,295,-282,0
1776458481245,295,-284,0
1776458481246,295,-230,0
1776458481246,295,-232,0
1776458481247,295,-237,0
1776458481248,295,-213,0
1776458481249,295,-208,0
1776458481249,295,-215,0
1776458481250,295,-205,0
1776458481250,295,-195,0
1776458481251,295,-185,0
1776458481252,295,-170,0
1776458481252,295,-163,0
1776458481253,295,-161,0
1776458481253,295,-153,0
1776458481254,295,-146,0
1776458481255,295,-131,0
1776458481255,295,-104,0
1776458481256,295,-81,0
1776458481256,295,-64,0
1776458481257,295,-49,0
1776458481258,295,-24,0
1776458481269,295,-9,0
1776458481269,295,-14,0
1776458481269,295,-12,0
1776458481270,295,-17,0
1776458481271,295,-49,0
1776458481271,295,-99,0
1776458481272,295,-146,0
1776458481273,295,-183,0
1776458481273,295,-210,0
1776458481274,295,-237,0
1776458481274,295,-247,0
1776458481275,295,-247,0
1776458481276,295,-252,0
1776458481276,295,-252,0
1776458481322,294,-252,0
1776458481324,375,-252,0
1776458481325,458,-252,0
1776458481326,469,-252,0
1776458481327,347,-252,0
1776458481327,293,-252,0
1776458481328,275,-252,0
1776458481328,256,-252,0
1776458481329,270,-252,0
1776458481330,226,-252,0
1776458481807,226,-237,0
1776458481808,226,-230,0
1776458481809,226,-232,0
1776458481809,226,-223,0
1776458481810,226,-215,0
1776458481810,226,-220,0
1776458481810,226,-210,0
1776458481811,226,-200,0
1776458481811,226,-208,0
1776458481812,226,-213,0
1776458481813,226,-210,0
1776458481813,226,-208,0
1776458481814,226,-200,0
1776458481814,226,-195,0
1776458481815,226,-198,0
1776458481816,226,-193,0
1776458481816,226,-183,0
1776458481817,226,-185,0
1776458481817,226,-200,0
1776458481818,226,-215,0
1776458481818,226,-220,0
1776458481819,226,-220,0
1776458481819,226,-210,0
1776458481820,226,-193,0
1776458481820,226,-188,0
1776458481821,226,-195,0
1776458481821,226,-183,0
1776458481822,226,-163,0
1776458481822,226,-168,0
1776458481822,226,-195,0
1776458481823,226,-213,0
1776458481823,226,-213,0
1776458481824,226,-213,0
1776458481824,226,-220,0
1776458481825,226,-240,0
1776458481825,226,-265,0
1776458481826,226,-203,0
1776458481826,226,74,0
1776458481827,226,346,0
1776458481827,226,113,0
1776458481827,226,-413,0
1776458481828,226,-505,0
1776458481828,226,-287,0
1776458481829,226,-267,0
1776458481829,226,-312,0
1776458481830,226,-270,0
1776458481830,226,-257,0
1776458481831,226,-262,0
1776458481831,226,-247,0
1776458481832,226,-242,0
1776458481832,226,-247,0
1776458481833,226,-232,0
1776458481833,226,-225,0
1776458481834,226,-252,0
1776458481834,226,-237,0
1776458481835,226,-203,0
1776458481835,226,-208,0
1776458481836,226,-220,0
1776458481836,226,-223,0
1776458481837,226,-195,0
1776458481837,226,-148,0
1776458481838,226,-138,0
1776458481839,226,-138,0
1776458481839,226,-99,0
1776458481840,226,-64,0
1776458481840,226,-76,0
1776458481841,226,-89,0
1776458481841,226,-94,0
1776458481842,226,-131,0
1776458481843,226,-148,0
1776458481843,226,-143,0
1776458481844,226,-203,0
1776458481844,226,-284,0
1776458482339,208,-284,0
1776458482340,200,-284,0
1776458482340,223,-284,0
1776458482341,262,-284,0
1776458482341,215,-284,0
1776458482342,206,-284,0
1776458482342,216,-284,0
1776458482343,293,-284,0
1776458482344,293,-284,0
1776458482344,294,-284,0
1776458482437,294,-304,0
1776458482438,294,-297,0
1776458482439,294,-289,0
1776458482440,294,-282,0
1776458482441,294,-302,0
1776458482442,294,-327,0
1776458482443,294,-319,0
1776458482444,294,-314,0
1776458482444,294,-309,0
1776458482445,294,-302,0
1776458482445,294,-299,0
1776458482446,294,-280,0
1776458482447,294,-247,0
1776458482448,294,-247,0
1776458482448,294,-287,0
1776458482449,294,-294,0
1776458482450,294,-252,0
1776458482450,294,-237,0
1776458482451,294,-215,0
1776458482451,294,-173,0
1776458482452,294,-220,0
1776458482453,294,-275,0
1776458482453,294,-227,0
1776458482454,294,-215,0
1776458482455,294,-255,0
1776458482455,294,-252,0
1776458482456,294,-240,0
1776458482456,294,-235,0
1776458482457,294,-198,0
1776458482458,294,-173,0
1776458482458,294,-190,0
1776458482459,294,-185,0
1776458482459,294,-151,0
1776458482460,294,-198,0
1776458482461,294,-272,0
1776458482461,294,-237,0
1776458482462,294,-163,0
1776458482462,294,-118,0
1776458482463,294,-113,0
1776458482464,294,-148,0
1776458482465,294,-161,0
1776458482465,294,-193,0
1776458482466,294,-203,0
1776458482466,294,-123,0
1776458482467,294,-173,0
1776458482468,294,-270,0
1776458482468,294,-39,0
1776458482469,294,376,0
1776458482469,294,421,0
1776458482470,294,-56,0
1776458482471,294,-485,0
1776458482471,294,-411,0
1776458482472,294,-178,0
1776458482472,294,-138,0
1776458482473,294,-180,0
1776458482474,294,-146,0
1776458482474,294,-101,0
1776458482475,294,-116,0
1776458482475,294,-104,0
1776458482476,294,-42,0
1776458482477,294,-32,0
1776458482477,294,-54,0
1776458482478,294,-49,0
1776458482478,294,-22,0
1776458482479,294,-22,0
1776458482480,294,-49,0
1776458482481,294,0,0
1776458482481,294,89,0
1776458482482,294,42,0
1776458482483,294,-56,0
1776458482484,294,14,0
1776458482485,294,138,0
1776458482485,294,104,0
1776458482887,294,64,0
1776458482888,294,131,0
1776458482888,294,161,0
1776458482889,294,156,0
1776458482889,294,178,0
1776458482890,294,121,0
1776458482890,294,54,0
1776458482890,294,56,0
1776458482891,294,9,0
1776458482891,294,-32,0
1776458482892,294,-79,0
1776458482892,294,-208,0
1776458482894,294,-200,0
1776458482895,294,-123,0
1776458482896,294,-136,0
1776458482897,294,-133,0
1776458482898,294,-148,0
1776458482898,294,-205,0
1776458482899,294,-218,0
1776458482899,294,-170,0
1776458482900,294,-91,0
1776458482900,294,-151,0
1776458482901,294,-332,0
1776458482901,294,-287,0
1776458482902,294,-133,0
1776458482902,294,-143,0
1776458482903,294,-123,0
1776458482903,294,-89,0
1776458482904,294,-166,0
1776458482904,294,-170,0
1776458482905,294,-131,0
1776458482905,294,-99,0
1776458482906,294,-76,0
1776458482906,294,-223,0
1776458482907,294,-297,0
1776458482907,294,-133,0
1776458482907,294,-79,0
1776458482908,294,-126,0
1776458482909,294,-91,0
1776458482909,294,-109,0
1776458482909,294,-168,0
1776458482910,294,-131,0
1776458482911,294,-44,0
1776458482912,294,-81,0
1776458482912,294,-180,0
1776458482914,294,-123,0
1776458482914,294,-42,0
1776458482915,294,-49,0
1776458482916,294,-84,0
1776458482917,294,-81,0
1776458482918,294,-49,0
1776458482918,294,-52,0
1776458482919,294,223,0
1776458482920,294,577,0
1776458482921,294,220,0
1776458482921,294,-416,0
1776458482922,294,-438,0
1776458482922,294,-190,0
1776458482923,294,-156,0
1776458482924,294,-89,0
1776458482924,294,39,0
1776458482925,294,69,0
1776458482926,294,61,0
1776458482926,294,44,0
1776458482927,294,-22,0
1776458482927,294,-79,0
1776458482928,294,-29,0
1776458482929,294,22,0
1776458482929,294,-37,0
1776458482930,294,-47,0
1776458482931,294,12,0
1776458482932,294,9,0
1776458482932,294,24,0
1776458483356,294,24,0
1776458483357,293,24,0
1776458483357,294,24,0
1776458483358,294,24,0
1776458483358,293,24,0
1776458483359,294,24,0
1776458483360,294,24,0
1776458483362,294,24,0
1776458483363,293,24,0
1776458483363,292,24,0
1776458483472,292,66,0
1776458483473,292,74,0
1776458483473,292,37,0
1776458483474,292,64,0
1776458483475,292,170,0
1776458483477,292,146,0
1776458483477,292,113,0
1776458483478,292,213,0
1776458483479,292,178,0
1776458483480,292,27,0
1776458483480,292,52,0
1776458483481,292,96,0
1776458483482,292,-17,0
1776458483483,292,-49,0
1776458483484,292,-39,0
1776458483484,292,-161,0
1776458483485,292,-178,0
1776458483486,292,-123,0
1776458483486,292,-185,0
1776458483487,292,-198,0
1776458483487,292,-183,0
1776458483488,292,-245,0
1776458483489,292,-247,0
1776458483489,292,-213,0
1776458483490,292,-173,0
1776458483491,292,-146,0
1776458483491,292,-158,0
1776458483492,292,-153,0
1776458483492,292,-116,0
1776458483493,292,-106,0
1776458483494,292,-170,0
1776458483494,292,-193,0
1776458483495,292,-143,0
1776458483495,292,-136,0
1776458483496,292,-138,0
1776458483497,292,-101,0
1776458483498,292,-96,0
1776458483499,292,-118,0
1776458483500,292,-128,0
1776458483500,292,-116,0
1776458483501,292,-69,0
1776458483502,292,-84,0
1776458483503,292,-163,0
1776458483503,292,-166,0
1776458483504,292,-118,0
1776458483504,292,-126,0
1776458483505,292,-113,0
1776458483505,292,-89,0
1776458483506,292,-116,0
1776458483507,292,-123,0
1776458483507,292,-121,0
1776458483508,292,-126,0
1776458483508,292,-96,0
1776458483509,292,-81,0
1776458483510,292,-113,0
1776458483510,292,-141,0
1776458483511,292,-106,0
1776458483511,292,111,0
1776458483512,292,384,0
1776458483513,292,175,0
1776458483513,292,-374,0
1776458483514,292,-468,0
1776458483515,292,-213,0
1776458483515,292,-173,0
1776458483516,292,-195,0
1776458483517,292,-136,0
1776458483517,292,-121,0
1776458483518,292,-118,0
1776458483518,292,-121,0
1776458483519,292,-138,0
1776458483520,292,-121,0
1776458483520,292,-113,0
1776458483521,292,-131,0
1776458484012,292,-123,0
1776458484013,292,-111,0
1776458484014,292,-123,0
1776458484015,292,-126,0
1776458484015,292,-109,0
1776458484016,292,-99,0
1776458484016,292,-89,0
1776458484017,292,-59,0
1776458484017,292,-32,0
1776458484018,292,-22,0
1776458484018,292,-4,0
1776458484019,292,14,0
1776458484019,292,24,0
1776458484020,292,9,0
1776458484020,292,-12,0
1776458484020,292,-12,0
1776458484021,292,-54,0
1776458484022,292,-133,0
1776458484022,292,-168,0
1776458484023,292,-190,0
1776458484024,292,-242,0
1776458484024,292,-289,0
1776458484025,292,-297,0
1776458484025,292,-292,0
1776458484026,292,-307,0
1776458484026,292,-307,0
1776458484027,292,-284,0
1776458484027,292,-299,0
1776458484028,292,-319,0
1776458484029,292,-297,0
1776458484029,292,-277,0
1776458484030,292,-275,0
1776458484031,292,-265,0
1776458484032,292,-260,0
1776458484032,292,-262,0
1776458484033,292,-267,0
1776458484033,292,-247,0
1776458484034,292,-223,0
1776458484035,292,-237,0
1776458484035,292,-250,0
1776458484036,292,-225,0
1776458484036,292,-235,0
1776458484037,292,-250,0
1776458484037,292,-235,0
1776458484038,292,-240,0
1776458484039,292,-255,0
1776458484039,292,-252,0
1776458484040,292,-232,0
1776458484040,292,-230,0
1776458484041,292,-247,0
1776458484042,292,-247,0
1776458484042,292,-245,0
1776458484043,292,-242,0
1776458484043,292,-208,0
1776458484044,292,-198,0
1776458484045,292,-235,0
1776458484045,292,-247,0
1776458484046,292,-235,0
1776458484047,292,-240,0
1776458484047,292,-242,0
1776458484048,292,-247,0
1776458484049,292,-272,0
1776458484049,292,-287,0
1776458484050,292,-109,0
1776458484050,292,287,0
1776458484051,292,351,0
1776458484052,292,-168,0
1776458484052,292,-525,0
1776458484053,292,-366,0
1776458484053,292,-265,0
1776458484054,292,-337,0
1776458484054,292,-299,0
1776458484055,292,-237,0
1776458484372,292,-237,0
1776458484373,292,-237,0
1776458484374,291,-237,0
1776458484374,291,-237,0
1776458484374,300,-237,0
1776458484375,292,-237,0
1776458484375,291,-237,0
1776458484376,290,-237,0
1776458484377,288,-237,0
1776458484378,290,-237,0
1776458484379,290,-237,0
1776458484597,290,-262,0
1776458484598,290,-272,0
1776458484598,290,-240,0
1776458484599,290,-230,0
1776458484599,290,-232,0
1776458484600,290,-227,0
1776458484600,290,-225,0
1776458484601,290,-220,0
1776458484601,290,-205,0
1776458484602,290,-193,0
1776458484603,290,-195,0
1776458484604,290,-185,0
1776458484605,290,-163,0
1776458484605,290,-151,0
1776458484606,290,-128,0
1776458484607,290,-99,0
1776458484607,290,-79,0
1776458484608,290,-61,0
1776458484608,290,-44,0
1776458484609,290,-37,0
1776458484609,290,-32,0
1776458484610,290,-29,0
1776458484610,290,-44,0
1776458484610,290,-81,0
1776458484611,290,-126,0
1776458484611,290,-168,0
1776458484612,290,-200,0
1776458484612,290,-218,0
1776458484614,290,-240,0
1776458484615,290,-262,0
1776458484616,290,-260,0
1776458484616,290,-245,0
1776458484616,290,-242,0
1776458484617,290,-240,0
1776458484617,290,-230,0
1776458484618,290,-232,0
1776458484618,290,-240,0
1776458484619,290,-230,0
1776458484619,290,-218,0
1776458484620,290,-220,0
1776458484620,290,-218,0
1776458484621,290,-208,0
1776458484621,290,-198,0
1776458484622,290,-203,0
1776458484622,290,-218,0
1776458484623,290,-208,0
1776458484623,290,-180,0
1776458484624,290,-180,0
1776458484624,290,-195,0
1776458484625,290,-203,0
1776458484625,290,-198,0
1776458484626,290,-195,0
1776458484627,290,-210,0
1776458484627,290,-213,0
1776458484628,290,-195,0
1776458484628,290,-205,0
1776458484629,290,-218,0
1776458484629,290,-193,0
1776458484630,290,-175,0
1776458484631,290,-183,0
1776458484631,290,-185,0
1776458484632,290,-200,0
1776458484633,290,-227,0
1776458484633,290,-232,0
1776458484634,290,-220,0
1776458484634,290,-210,0
1776458484635,290,-237,0
1776458484636,290,-289,0
1776458484636,290,-230,0
1776458484637,290,61,0
1776458484638,290,359,0
1776458484638,290,146,0
1776458484639,290,-389,0
1776458485137,290,-505,0
1776458485138,290,-294,0
1776458485139,290,-257,0
1776458485139,290,-297,0
1776458485140,290,-262,0
1776458485140,290,-242,0
1776458485141,290,-250,0
1776458485141,290,-242,0
1776458485143,290,-225,0
1776458485144,290,-230,0
1776458485144,290,-242,0
1776458485145,290,-230,0
1776458485146,290,-195,0
1776458485147,290,-180,0
1776458485147,290,-193,0
1776458485148,290,-183,0
1776458485148,290,-188,0
1776458485149,290,-213,0
1776458485149,290,-200,0
1776458485150,290,-180,0
1776458485150,290,-148,0
1776458485151,290,-116,0
1776458485151,290,-121,0
1776458485152,290,-91,0
1776458485152,290,-37,0
1776458485153,290,-24,0
1776458485153,290,-52,0
1776458485154,290,-69,0
1776458485154,290,-84,0
1776458485155,290,-141,0
1776458485155,290,-190,0
1776458485156,290,-178,0
1776458485156,290,-218,0
1776458485156,290,-304,0
1776458485157,290,-270,0
1776458485157,290,-218,0
1776458485158,290,-260,0
1776458485158,290,-252,0
1776458485159,290,-195,0
1776458485159,290,-166,0
1776458485160,290,-168,0
1776458485160,290,-218,0
1776458485161,290,-210,0
1776458485161,290,-133,0
1776458485161,290,-143,0
1776458485162,290,-173,0
1776458485162,290,-109,0
1776458485164,290,-69,0
1776458485164,290,-101,0
1776458485165,290,-138,0
1776458485166,290,-158,0
1776458485167,290,-118,0
1776458485168,290,-81,0
1776458485168,290,-111,0
1776458485169,290,-89,0
1776458485169,290,-44,0
1776458485170,290,-91,0
1776458485171,290,-121,0
1776458485171,290,-104,0
1776458485172,290,-121,0
1776458485172,290,-74,0
1776458485173,290,-12,0
1776458485174,290,-111,0
1776458485175,290,-163,0
1776458485176,290,-49,0
1776458485177,290,-52,0
1776458485177,290,-116,0
1776458485178,290,-84,0
1776458485179,290,-84,0
1776458485179,290,-69,0
1776458485180,290,-76,0
1776458485181,290,-173,0
1776458485181,290,-178,0
1776458485394,290,-178,0
1776458485395,280,-178,0
1776458485396,268,-178,0
1776458485396,284,-178,0
1776458485397,289,-178,0
1776458485398,289,-178,0
1776458485399,271,-178,0
1776458485399,290,-178,0
1776458485400,291,-178,0
1776458485400,290,-178,0
1776458485768,290,-126,0
1776458485768,290,-104,0
1776458485769,290,-109,0
1776458485770,290,-158,0
1776458485771,290,52,0
1776458485772,290,460,0
1776458485774,290,384,0
1776458485775,290,-133,0
1776458485775,290,-389,0
1776458485776,290,-309,0
1776458485777,290,-223,0
1776458485777,290,-156,0
1776458485778,290,-79,0
1776458485778,290,-37,0
1776458485779,290,-22,0
1776458485780,290,27,0
1776458485781,290,49,0
1776458485782,290,-101,0
1776458485782,290,-153,0
1776458485783,290,-14,0
1776458485783,290,-69,0
1776458485784,290,-121,0
1776458485785,290,71,0
1776458485785,290,123,0
1776458485786,290,-64,0
1776458485786,290,-99,0
1776458485787,290,52,0
1776458485787,290,89,0
1776458485788,290,0,0
1776458485788,290,4,0
1776458485789,290,118,0
1776458485789,290,89,0
1776458485790,290,14,0
1776458485790,290,104,0
1776458485791,290,151,0
1776458485792,290,91,0
1776458485793,290,61,0
1776458485794,290,9,0
1776458485794,290,-37,0
1776458485795,290,-52,0
1776458485797,290,-99,0
1776458485798,290,-148,0
1776458485798,290,-183,0
1776458485799,290,-168,0
1776458485801,290,-183,0
1776458485802,290,-260,0
1776458485802,290,-275,0
1776458485803,290,-200,0
1776458485804,290,-81,0
1776458485805,290,-106,0
1776458485806,290,-287,0
1776458485806,290,-302,0
1776458485807,290,-180,0
1776458485808,290,-205,0
1776458485809,290,-252,0
1776458485810,290,-178,0
1776458485810,290,-158,0
1776458485811,290,-178,0
1776458485812,290,-136,0
1776458485813,290,-123,0
1776458485814,290,-166,0
1776458485815,290,-210,0
1776458485815,290,-173,0
1776458485818,290,-86,0
1776458485818,290,-99,0
1776458485819,290,-225,0
1776458485820,290,-262,0
1776458485821,290,-138,0
1776458485822,290,-118,0
1776458485822,290,-252,0
1776458485823,290,-270,0
1776458485824,290,-94,0
1776458485825,290,-14,0
1776458486264,290,-128,0
1776458486265,290,-198,0
1776458486266,290,-208,0
1776458486266,290,-183,0
1776458486266,290,-131,0
1776458486267,290,-215,0
1776458486268,290,-322,0
1776458486268,290,-205,0
1776458486269,290,-4,0
1776458486271,290,227,0
1776458486272,290,411,0
1776458486272,290,133,0
1776458486273,290,-428,0
1776458486273,290,-602,0
1776458486274,290,-436,0
1776458486274,290,-376,0
1776458486275,290,-302,0
1776458486276,290,-163,0
1776458486276,290,-148,0
1776458486277,290,-96,0
1776458486277,290,-61,0
1776458486278,290,-109,0
1776458486279,290,-61,0
1776458486279,290,-32,0
1776458486280,290,-200,0
1776458486281,290,-309,0
1776458486281,290,-136,0
1776458486282,290,-34,0
1776458486282,290,-203,0
1776458486283,290,-190,0
1776458486284,290,49,0
1776458486284,290,24,0
1776458486285,290,-138,0
1776458486285,290,-113,0
1776458486286,290,-86,0
1776458486286,290,-71,0
1776458486287,290,64,0
1776458486288,290,61,0
1776458486288,290,-12,0
1776458486289,290,69,0
1776458486289,290,59,0
1776458486290,290,-42,0
1776458486290,290,-52,0
1776458486291,290,-76,0
1776458486291,290,-161,0
1776458486292,290,-265,0
1776458486293,290,-317,0
1776458486293,290,-232,0
1776458486294,290,-190,0
1776458486294,290,-235,0
1776458486295,290,-247,0
1776458486295,290,-255,0
1776458486296,290,-227,0
1776458486297,290,-198,0
1776458486297,290,-198,0
1776458486298,290,-190,0
1776458486298,290,-203,0
1776458486299,290,-193,0
1776458486299,290,-141,0
1776458486300,290,-118,0
1776458486300,290,-161,0
1776458486301,290,-163,0
1776458486302,290,-113,0
1776458486302,290,-128,0
1776458486303,290,-180,0
1776458486304,290,-141,0
1776458486304,290,-91,0
1776458486305,290,-148,0
1776458486305,290,-158,0
1776458486306,290,-81,0
1776458486306,290,-104,0
1776458486307,290,-163,0
1776458486307,290,-143,0
1776458486413,291,-143,0
1776458486414,291,-143,0
1776458486415,291,-143,0
1776458486415,291,-143,0
1776458486416,291,-143,0
1776458486417,291,-143,0
1776458486418,291,-143,0
1776458486419,291,-143,0
1776458486419,321,-143,0
1776458486420,290,-143,0
1776458486803,290,-151,0
1776458486804,290,-170,0
1776458486804,290,-128,0
1776458486805,290,-99,0
1776458486806,290,-113,0
1776458486807,290,-131,0
1776458486808,290,-143,0
1776458486809,290,-146,0
1776458486809,290,-161,0
1776458486810,290,-170,0
1776458486811,290,-141,0
1776458486811,290,-128,0
1776458486812,290,-215,0
1776458486812,290,-195,0
1776458486813,290,247,0
1776458486814,290,604,0
1776458486815,290,146,0
1776458486815,290,-475,0
1776458486816,290,-426,0
1776458486817,290,-235,0
1776458486817,290,-282,0
1776458486818,290,-260,0
1776458486818,290,-190,0
1776458486819,290,-185,0
1776458486819,290,-170,0
1776458486820,290,-148,0
1776458486821,290,-153,0
1776458486821,290,-143,0
1776458486822,290,-121,0
1776458486823,290,-161,0
1776458486823,290,-190,0
1776458486824,290,-151,0
1776458486825,290,-146,0
1776458486825,290,-166,0
1776458486826,290,-141,0
1776458486826,290,-113,0
1776458486827,290,-121,0
1776458486828,290,-126,0
1776458486828,290,-89,0
1776458486829,290,-56,0
1776458486829,290,-27,0
1776458486830,290,14,0
1776458486831,290,-9,0
1776458486831,290,-56,0
1776458486832,290,-32,0
1776458486833,290,-14,0
1776458486833,290,-52,0
1776458486834,290,-109,0
1776458486834,290,-180,0
1776458486835,290,-232,0
1776458486835,290,-242,0
1776458486836,290,-250,0
1776458486837,290,-262,0
1776458486837,290,-275,0
1776458486838,290,-289,0
1776458486839,290,-277,0
1776458486839,290,-257,0
1776458486840,290,-257,0
1776458486840,290,-260,0
1776458486841,290,-247,0
1776458486841,290,-242,0
1776458486842,290,-267,0
1776458486843,290,-265,0
1776458486843,290,-215,0
1776458486844,290,-203,0
1776458486844,290,-220,0
1776458486845,290,-227,0
1776458486846,290,-223,0
1776458486846,290,-195,0
1776458486847,290,-175,0
1776458486847,290,-188,0
1776458486848,290,-198,0
1776458486849,290,-210,0
1776458487387,290,-208,0
1776458487388,290,-188,0
1776458487388,290,-203,0
1776458487389,290,-213,0
1776458487389,290,-185,0
1776458487390,290,-185,0
1776458487390,290,-193,0
1776458487391,290,-175,0
1776458487391,290,-156,0
1776458487392,290,-151,0
1776458487393,290,-141,0
1776458487393,290,-131,0
1776458487393,290,-156,0
1776458487394,290,-175,0
1776458487394,290,-170,0
1776458487395,290,-180,0
1776458487395,290,-203,0
1776458487396,290,-218,0
1776458487397,290,-240,0
1776458487398,290,-173,0
1776458487398,290,133,0
1776458487399,290,465,0
1776458487399,290,260,0
1776458487400,290,-334,0
1776458487400,290,-493,0
1776458487401,290,-245,0
1776458487401,290,-188,0
1776458487402,290,-247,0
1776458487402,290,-210,0
1776458487403,290,-185,0
1776458487403,290,-200,0
1776458487404,290,-188,0
1776458487404,290,-178,0
1776458487404,290,-195,0
1776458487405,290,-200,0
1776458487405,290,-178,0
1776458487406,290,-153,0
1776458487406,290,-156,0
1776458487407,290,-153,0
1776458487407,290,-133,0
1776458487408,290,-118,0
1776458487408,290,-126,0
1776458487408,290,-116,0
1776458487409,290,-91,0
1776458487409,290,-74,0
1776458487410,290,-54,0
1776458487410,290,-12,0
1776458487411,290,14,0
1776458487411,290,4,0
1776458487412,290,7,0
1776458487412,290,22,0
1776458487412,290,7,0
1776458487413,290,-19,0
1776458487414,290,-49,0
1776458487415,290,-84,0
1776458487416,290,-133,0
1776458487416,290,-188,0
1776458487417,290,-208,0
1776458487417,290,-205,0
1776458487418,290,-210,0
1776458487418,290,-210,0
1776458487419,290,-213,0
1776458487419,290,-215,0
1776458487420,290,-210,0
1776458487420,290,-200,0
1776458487421,290,-190,0
1776458487422,290,-185,0
1776458487422,290,-190,0
1776458487423,290,-170,0
1776458487423,290,-158,0
1776458487424,290,-173,0
1776458487424,290,-166,0
1776458487425,290,-148,0
1776458487432,289,-148,0
1776458487433,289,-148,0
1776458487434,289,-148,0
1776458487435,288,-148,0
1776458487435,288,-148,0
1776458487436,288,-148,0
1776458487436,287,-148,0
1776458487437,288,-148,0
1776458487438,287,-148,0
1776458487438,287,-148,0
1776458487972,287,-156,0
1776458487973,287,-166,0
1776458487974,287,-158,0
1776458487974,287,-151,0
1776458487975,287,-161,0
1776458487975,287,-170,0
1776458487976,287,-168,0
1776458487976,287,-158,0
1776458487977,287,-148,0
1776458487979,287,-151,0
1776458487979,287,-151,0
1776458487980,287,-151,0
1776458487981,287,-148,0
1776458487981,287,-128,0
1776458487982,287,-123,0
1776458487982,287,-151,0
1776458487983,287,-173,0
1776458487984,287,-163,0
1776458487984,287,-161,0
1776458487984,287,-183,0
1776458487985,287,-193,0
1776458487985,287,-208,0
1776458487986,287,-230,0
1776458487987,287,-118,0
1776458487987,287,215,0
1776458487988,287,408,0
1776458487988,287,32,0
1776458487989,287,-451,0
1776458487989,287,-423,0
1776458487990,287,-208,0
1776458487990,287,-183,0
1776458487991,287,-232,0
1776458487992,287,-242,0
1776458487992,287,-215,0
1776458487993,287,-193,0
1776458487993,287,-188,0
1776458487994,287,-180,0
1776458487994,287,-203,0
1776458487995,287,-227,0
1776458487995,287,-185,0
1776458487996,287,-151,0
1776458487997,287,-175,0
1776458487997,287,-180,0
1776458487998,287,-136,0
1776458487999,287,-118,0
1776458488000,287,-121,0
1776458488000,287,-109,0
1776458488001,287,-89,0
1776458488001,287,-96,0
1776458488002,287,-101,0
1776458488002,287,-59,0
1776458488003,287,-34,0
1776458488003,287,-52,0
1776458488004,287,-47,0
1776458488004,287,-34,0
1776458488005,287,-49,0
1776458488005,287,-74,0
1776458488006,287,-109,0
1776458488007,287,-143,0
1776458488007,287,-185,0
1776458488008,287,-237,0
1776458488008,287,-275,0
1776458488009,287,-292,0
1776458488009,287,-287,0
1776458488010,287,-245,0
1776458488010,287,-240,0
1776458488011,287,-289,0
1776458488011,287,-257,0
1776458488012,287,-170,0
1776458488013,287,-183,0
1776458488013,287,-245,0
1776458488014,287,-237,0
1776458488014,287,-190,0
1776458488441,287,-190,0
1776458488442,287,-190,0
1776458488442,286,-190,0
1776458488443,287,-190,0
1776458488443,287,-190,0
1776458488444,287,-190,0
1776458488444,287,-190,0
1776458488445,277,-190,0
1776458488445,288,-190,0
1776458488446,288,-190,0
