timestamp,gsr,ecg,interval,label
1775166025060,303,-227,0,пресс
1775166025060,303,-205,0,пресс
1775166025061,303,-299,0,пресс
1775166025062,303,-319,0,пресс
1775166025062,303,-270,0,пресс
1775166025063,303,-215,0,пресс
1775166025064,303,-205,0,пресс
1775166025064,303,-282,0,пресс
1775166025065,303,-284,0,пресс
1775166025065,303,-193,0,пресс
1775166025066,303,-180,0,пресс
1775166025066,303,-218,0,пресс
1775166025066,303,-230,0,пресс
1775166025067,303,-218,0,пресс
1775166025067,303,-195,0,пресс
1775166025068,303,-158,0,пресс
1775166025068,303,-113,0,пресс
1775166025069,303,-161,0,пресс
1775166025069,303,-265,0,пресс
1775166025070,303,-213,0,пресс
1775166025071,303,-74,0,пресс
1775166025071,303,-131,0,пресс
1775166025072,303,-262,0,пресс
1775166025072,303,-260,0,пресс
1775166025073,303,-280,0,пресс
1775166025073,303,-314,0,пресс
1775166025074,303,-227,0,пресс
1775166025074,303,-96,0,пресс
1775166025075,303,-52,0,пресс
1775166025075,303,-141,0,пресс
1775166025075,303,-252,0,пресс
1775166025076,303,-188,0,пресс
1775166025076,303,-79,0,пресс
1775166025077,303,-158,0,пресс
1775166025077,303,-255,0,пресс
1775166025078,303,-200,0,пресс
1775166025078,303,-104,0,пресс
1775166025079,303,-101,0,пресс
1775166025079,303,-148,0,пресс
1775166025080,303,-198,0,пресс
1775166025081,303,-223,0,пресс
1775166025081,303,-54,0,пресс
1775166025081,303,341,0,пресс
1775166025082,303,460,0,пресс
1775166025082,303,52,0,пресс
1775166025083,303,-218,0,пресс
1775166025083,303,-101,0,пресс
1775166025084,303,-56,0,пресс
1775166025084,303,-173,0,пресс
1775166025085,303,-218,0,пресс
1775166025085,303,-166,0,пресс
1775166025086,303,-113,0,пресс
1775166025086,303,9,0,пресс
1775166025087,303,94,0,пресс
1775166025087,303,128,0,пресс
1775166025087,303,213,0,пресс
1775166025088,303,19,0,пресс
1775166025088,303,-188,0,пресс
1775166025089,303,0,0,пресс
1775166025089,303,61,0,пресс
1775166025090,303,-138,0,пресс
1775166025090,303,-104,0,пресс
1775166025091,303,37,0,пресс
1775166025091,303,71,0,пресс
1775166025091,303,94,0,пресс
1775166025092,303,71,0,пресс
1775166025092,303,297,0,пресс
1775166025093,303,617,0,пресс
1775166025093,303,304,0,пресс
1775166025643,303,-170,0,пресс
1775166025644,303,-44,0,пресс
1775166025644,303,208,0,пресс
1775166025645,303,178,0,пресс
1775166025645,303,173,0,пресс
1775166025646,303,218,0,пресс
1775166025646,303,71,0,пресс
1775166025647,303,-180,0,пресс
1775166025647,303,-190,0,пресс
1775166025648,303,-7,0,пресс
1775166025649,303,12,0,пресс
1775166025649,303,-71,0,пресс
1775166025650,303,-54,0,пресс
1775166025650,303,-29,0,пресс
1775166025651,303,-32,0,пресс
1775166025651,303,17,0,пресс
1775166025652,303,37,0,пресс
1775166025652,303,59,0,пресс
1775166025653,303,34,0,пресс
1775166025653,303,-183,0,пресс
1775166025654,303,-384,0,пресс
1775166025654,303,-272,0,пресс
1775166025654,303,-9,0,пресс
1775166025655,303,113,0,пресс
1775166025655,303,111,0,пресс
1775166025656,303,-17,0,пресс
1775166025656,303,-168,0,пресс
1775166025657,303,-71,0,пресс
1775166025657,303,49,0,пресс
1775166025658,303,-56,0,пресс
1775166025658,303,-123,0,пресс
1775166025658,303,-29,0,пресс
1775166025659,303,-9,0,пресс
1775166025659,303,-39,0,пресс
1775166025660,303,-19,0,пресс
1775166025660,303,24,0,пресс
1775166025661,303,54,0,пресс
1775166025662,303,-69,0,пресс
1775166025663,303,-151,0,пресс
1775166025663,303,-56,0,пресс
1775166025664,303,-91,0,пресс
1775166025664,303,-203,0,пресс
1775166025665,303,-141,0,пресс
1775166025665,303,99,0,пресс
1775166025665,303,339,0,пресс
1775166025666,303,14,0,пресс
1775166025666,303,-545,0,пресс
1775166025667,303,-446,0,пресс
1775166025667,303,-166,0,пресс
1775166025668,303,-225,0,пресс
1775166025668,303,-203,0,пресс
1775166025669,303,-22,0,пресс
1775166025669,303,-7,0,пресс
1775166025669,303,-148,0,пресс
1775166025670,303,-218,0,пресс
1775166025670,303,-143,0,пресс
1775166025671,303,-89,0,пресс
1775166025671,303,-89,0,пресс
1775166025672,303,-59,0,пресс
1775166025672,303,-79,0,пресс
1775166025673,303,-106,0,пресс
1775166025673,303,-69,0,пресс
1775166025673,303,-94,0,пресс
1775166025674,303,-153,0,пресс
1775166025674,303,-61,0,пресс
1775166025675,303,14,0,пресс
1775166025675,303,-131,0,пресс
1775166025676,303,-148,0,пресс
1775166025676,303,47,0,пресс
1775166025677,303,42,0,пресс
1775166025677,303,-49,0,пресс
1775166025678,303,0,0,пресс
1775166025678,303,2,0,пресс
1775166025814,303,2,0,пресс
1775166025815,304,2,0,пресс
1775166025815,305,2,0,пресс
1775166025816,306,2,0,пресс
1775166025817,306,2,0,пресс
1775166025818,306,2,0,пресс
1775166025818,307,2,0,пресс
1775166025819,308,2,0,пресс
1775166025819,308,2,0,пресс
1775166025820,306,2,0,пресс
1775166026182,306,-128,0,пресс
1775166026183,306,-240,0,пресс
1775166026184,306,-230,0,пресс
1775166026185,306,-220,0,пресс
1775166026186,306,-215,0,пресс
1775166026187,306,-183,0,пресс
1775166026187,306,-265,0,пресс
1775166026188,306,-324,0,пресс
1775166026188,306,-265,0,пресс
1775166026189,306,-294,0,пресс
1775166026189,306,-312,0,пресс
1775166026190,306,-208,0,пресс
1775166026190,306,-232,0,пресс
1775166026191,306,-324,0,пресс
1775166026191,306,-319,0,пресс
1775166026191,306,-317,0,пресс
1775166026192,306,-267,0,пресс
1775166026192,306,-198,0,пресс
1775166026193,306,-247,0,пресс
1775166026193,306,-302,0,пресс
1775166026194,306,-267,0,пресс
1775166026194,306,-250,0,пресс
1775166026195,306,-275,0,пресс
1775166026196,306,-223,0,пресс
1775166026196,306,-136,0,пресс
1775166026197,306,-180,0,пресс
1775166026197,306,-297,0,пресс
1775166026198,306,-314,0,пресс
1775166026198,306,-257,0,пресс
1775166026198,306,-237,0,пресс
1775166026199,306,-220,0,пресс
1775166026200,306,-175,0,пресс
1775166026200,306,-158,0,пресс
1775166026201,306,-143,0,пресс
1775166026201,306,-173,0,пресс
1775166026202,306,-218,0,пресс
1775166026202,306,-180,0,пресс
1775166026202,306,-220,0,пресс
1775166026203,306,-317,0,пресс
1775166026203,306,-339,0,пресс
1775166026204,306,-319,0,пресс
1775166026204,306,-136,0,пресс
1775166026205,306,208,0,пресс
1775166026205,306,168,0,пресс
1775166026206,306,-349,0,пресс
